review,stars,label
"هتل بعد از بازسازی خیلی خوب و دنج شده، در حد بقیه 5 ستاره ها هست و امکانات و خدمات خوبی ارائه می ده. در کل یکی از گزینه های مناسب رزرو هتل تو مشهده",5,2
"سال 92 مهمان این هتل بودم.
صبحانه عالی، میز سالاد بار نهار و شام به حدی خوب بود که بیشتر مواقع اصلا نیازی به سفارش غذای اصلی نبود.
اتاقها زیبا و مرتب. تنها اشکال کوچک توالت فرنگی نامناسب بود که خیلی در برابر خوبیهای این هتل به چشم نمیاد.
امسال 96 به هتل دیگه ای رفتم که پشیمون شدم و در سفرهای بعدی باز هم به این هتل خواهم رفت . و امیدوارم که کیفیت خدمات و غذاهای هتل درحد سال 92 باقی مونده باشه.",5,2
"هتل خوبی بود ولی درحد یک 5 ستاره واقعی نیود.
لابی بسیار زیبا و شیک ولی اتاق لاکچری در حد یک هتل 4 ستاره بود.
صبحانه عالی و کیفیت غذا خوب بود ولی هزینه سالاد بار اجباری روی فاکتور حساب میشد هرچند که از سالاد بار استفاده نکرده باشید. سالاد بار بسیار هم بی کیفیت بود و ارزش 35 هزار تومن اجباری رو نداشت و ما ترجیح دادیم که از رستوران هتلهایی که قبلا رفته بودیم استفاده کنیم.
دیگه به این هتل نمیرم و به کسی هم برای رفتن توصیه نمیکنم.",4,0
"هتل پیروزی (داریوش) بهترین کیفیت را در همه موارد داشت 
علت چیست؟
شم خبرنگاری من جواب خوبی به سوالم داد 
فکر میکنم بانیان این هتل نه به دنبال سود دهی اند و نه به دنبال تجارت آنها درآمدهای حاصله را صرف امور خیریه مثل مدرسه سازی و غیره میکنند و اجرکم عندلله...
خوب خدمت میکنند و دعای مردم به دنبالشان است
نزدیکی به مرکز شهر و با محبت بودن پرسنل مثال زدنی است.
شیرازی به نوعی با 70 سال سابقه یکی از پرسنل مهربان هتل بود و فردی دارای کاریزمای خاص و بیاد ماندنی است...
در کافی شاب محرابی با 7 ماه سابقه دوست داشتنی بود.",4,2
هتل از نظر تميزي و بزرگي خيلي خوب اما ميتونم بگم غذاش خيلي خيلي بد بود و همچنين صبحانه اش واسه يك هتل پنج ستاره كه چه عرض كنم ٣ ستاره هم خيلي ضعيف بود و اصلا تنوع خوبي نداشت و من هر دو روز ناراضي بودم و به جاي اونا من از توريست ها خجالت ميكشيدم با اين صبحانه اي كه ميدادن.در مورد آشپز با مشكل جدي مواجه هستن.اما پرسنل خيلي مودب بودن..,3,0
واقعا عالی باپرسنل مودب وزحمتکش فقط اگه غذاهاش بهتر بشه دیگه عالی,4,1
هتل بسیارخوبی بود اتاقهابسیار تمیز ومرتب بودند برخورد پرسنل بسیارخوب بود کیفیت غذاها عالی بود فقط قیمت بوفه ازاد گران بود بطورحتم این هتل رابه دیگران توصیه میکنم,5,2
در خرداد ۹۶ دراین هتل اقامتی به یاد ماندنی داشتیم.از پرسنل محترم و سخت کوش و مهمان نواز کمال تشکر را داریم.هتل در بهترین منطقه جزیره و در محیطی دنج قرار داشت و پذیرایی و سرویس دهی به موقع و عالی بود.به امید موفقیت روزافزونشان.,5,2
"هتل مرتب و تمیز با فضایی دلنشین و زیبا.اگر به دنبال گذراندن اوقاتی آرام و استراحت کردن هستید این هتل با فضای زیبا و طبیعت بکر اطرافش انتخاب بسیار مناسبی است. اتاق های هتل تمیز و مجهز است و غذای رستوران عالی است. پرسنل با حوصله و خوش برخوردی دارد. تنها مشکل ما این بود که به علت تعداد بالای مسافر و کمبود تعداد کارکنان در رستوران هتل، وضعیت به هم ریخته و نا مناسبی به ویژه در سرویس صبحانه به وجود آمد که روز قبل که هنوز تورها به هتل نیامده بودند اصلا چنین شرایطی نبود و همه چیز به خوبی انجام شد.",4,2
"هتل با مقايسه با ٥ ستارهاى غرب ميتونه ٤ يا ٣ ستاره خوبى باشه
پرسنل خيلى حرفه اى و مودب و سرويس بسيار خوب و در سطح هتلهاى بزرگ دنياست.
اينرنت سريع، صبحانه متنوع، و وسايل حمام گيفيت بسيار خوبى دارند.
تنها ايراد بزرگ وجود لكه ها و كثيفى ديوارها در تمام هتل است",4,1
"سلام . با تشکراز سایت ایران بوکینگ 
هتل در منطقه ای خوش آب و هوا و ساکت بدون شلوغی های شهری واقع شده که این بزرگترین مزیت و نکته مثبت این هتل هستش نسبت به هتل ها و مراکز اقامتی گیلان واقعا تمیز و مرتب بود برخورد کارکنان عالی بود . اتاق ما بزرگ بود و یه بالکن عالی با منظره خوب داشت . 
ما متاسفانه نتونستیم از رستوران هتل استفاده کنیم ولی صبحانه خیلی کامل و خوب بود . 
اگر میخواین به گیلان برین و دنبال یه جای تمیز ومرتب میگردین این هتل عالیه . 
نکته مثبت دیگه اینکه این هتل به مناطق دیدنی مثل ماسوله و قلعه رودخان نزدیک هستش که واقعا دیدنی هستن .",5,2
موقعیت مکانی هتل بسیار عالی بود ویو دریا فوق العاده بود به خصوص صبح طلوع خورشید بینظیر بود برخورد کارمندا صمیمی اتاق ها هم تمیز بود در کل راضی راضی بودیم,4,2
من و همسرم به مدت یک شب در این هتل اقامت داشتیم. با توجه به هتل های دیگه وضعیت این هتل از بقیه بهتره. هرچند که اینم هم در حد عالی نیست. بخصوص اتاقی که به ما دادن طبقه دوم بود و و ما راضی نبودیم بعد اتاق ما رو عوض کردن طبقه چهارم که اصلا انگار وارد یک هتل دیگه میشید. اتاق های طبقه چهارم فوق العاده س. من نمونه ش رو فقط در هتل های خارج از کشور دیدم. کیفیت صبحانه رستوران عالی و کیفیت ناهار در حد متوسط بود. پرسنل خوب و جوابگویی دارد,5,2
"هتل ارگ بسيار تميز وخوب با كاركناني مجرب ومؤدب ، قديمي بودن هتل بيشتر نظر منو جلب كرد وخوشم اومد و كافي شاپ ان بر روي بام هتل قرار دارد كه بسيار أرامش بخش است ، صبحانه هم خيلي خوب بود فقط ي پيشنهاد دارم جهت رضايت بيشتر مشتريان زمان ورود مسافر اگر يه نوشيدني صرف شود بسيار عالياست",4,2
